Datetime,Tweet Id,Text,Username
2022-01-23 17:43:55+00:00,1.49E+18,"can't just let it go.. please be fair if you include a voting system.. if the winner has been determined even from before then voting system is useless.. the votes is wasted.. 

#SMArigged",boksungna
2022-01-23 17:43:46+00:00,1.49E+18,"award shows should just honestly get rid of that “judge panel” criteria and should be based only on physicals, votes, and digitals with digitals having the most percentage 
#SMArigged",eleganthikaru
2022-01-23 17:43:42+00:00,1.49E+18,"NO ROBARON Y CREYERON QUE NO NOS ÍBAMOS A DAR CUENTA?????

#SMArigged https://t.co/bHCtZ1lGmY",fairyof_m
2022-01-23 17:42:27+00:00,1.49E+18,Like seriously why the criteria of daesang suddenly vanished? But last year it’s there. it’s SUS. Why the one who didn’t even won bonsang suddenly won daesang? bruh #SMArigged https://t.co/sb0PPwgjjP,sweetiekq0704
2022-01-23 17:41:50+00:00,1.49E+18,"Está es de las cosas más indignantes que han pasado para que hacen una votación dónde miles de fans estuvieron esforzándose día a día y al final ¿que pasó? los fans que más estuvieron esforzándose terminaron fuera que rabia en serio.
#SMArigged",Prepareforglor4
2022-01-23 17:41:40+00:00,1.49E+18,"Собираюсь отныне бойкотировать эту помойку и всем советую! Пусть засунут себе свои липовые голосования и наградки поглубже! И не стоит разводить фандомные срачи из-за этого говна! 
#SMArigged",janeatz_
2022-01-23 17:41:29+00:00,1.49E+18,"มึงเต้มป่ะอิผีหลายรอบละนะสัส 
เป้นไปไม่ได้ที่วงอื่นๆที่จะได้บนซังและดรีมแต่ไม่ได้งงไหมใครไม่งงกุงงกรรมการหัวฃวย

#SMArigged",faysondongpyo
2022-01-23 17:41:10+00:00,1.49E+18,what is the meaning of this voting then? #SMArigged,ElmahalawyKimo
2022-01-23 17:41:09+00:00,1.49E+18,"La votación de los SMA duró MÁS de un mes, MOA hasta el final de la votación colocó a txt en segundo y tercer lugar en esas votaciones.
Y ME ESTÁS DICIENDO QUE NO GANARON????

#SMArigged",fairyof_m
2022-01-23 17:40:56+00:00,1.49E+18,theres actually no one to blame since everybody knows how moas did everything for txt  and aside from that im beyond grateful how we did our best for them but still txt deserved better! #SMArigged,foolforgyu_
2022-01-23 17:40:19+00:00,1.49E+18,A quién ellos quisieron. Es injusto para la gente que gasto no sólo tiempo sino DINERO REAL. De verdad que se burlan en la cara no solo de los artistas sino de las personas que se esforzaron por sus ídolos. #SMArigged,L0V3CHANNIE
2022-01-23 17:40:18+00:00,1.49E+18,@medroso13 @oheniii @dreamieswin Well next time tell that to Dreamzen that they will never have chance to win. They can use all reaources and time for more usefull things. #smarigged,siartono
2022-01-23 17:40:12+00:00,1.49E+18,"SMA acara freak. Gjls. Bangkeee balikin kuota gue yang sia-sia ituuu
#SMArigged",imyourjen_o
2022-01-23 17:40:04+00:00,1.49E+18,go to hell #SMArigged,yjsuri
2022-01-23 17:39:30+00:00,1.49E+18,wey para que matarse votando si al final hacen lo que quieren #SMArigged,MINGL0WS
2022-01-23 17:39:23+00:00,1.49E+18,! #SMArigged,ityunluv
2022-01-23 17:38:35+00:00,1.49E+18,stays gastaron su dinero y pasamos viendo millones de ads solo para ganar esa votación votación al fin no tomaron en cuenta? Hay grupos que ni siquiera entraron al top 10 y se llevaron bonsang  #SMArigged https://t.co/RP2d0NC9zt,ssickskz_
2022-01-23 17:38:31+00:00,1.49E+18,"#SMArigged
AVISEN SI VAN A ROBAR Y NOS AHORRAMOS TIEMPO RATAS SETENTAHIJUEPUTAS
@SMA_global, PREMIOS MIERDA DE CARIDAD 🤬🤬🤬 https://t.co/43pOGZxswr",Skzmama38526167
2022-01-23 17:38:09+00:00,1.49E+18,Buta ya lo? #SMArigged https://t.co/wPa7tFfkZS,ljnoo231_
2022-01-23 17:38:03+00:00,1.49E+18,"Walaupun gadapet dosang but we're very proud of u🐹🐶🐯🐰🐻🐬🦊 Congrats, thank's u for giving the best🤍
#SMArigged https://t.co/Te1tinLfph",_Anzaaaaa
2022-01-23 17:37:54+00:00,1.49E+18,COMAN CACA #SMARigged,httpwastrobb
2022-01-23 17:37:35+00:00,1.49E+18,"🔥🚨STAYS🚨🔥 don’t forget to delete this shitty app and leave a horrible review on your play stores
 #SMArigged https://t.co/rFNp8uHwNr",hyunjinandme08
2022-01-23 17:36:52+00:00,1.49E+18,#SMARIGGED ma tense hdpta,letterpjs
2022-01-23 17:36:17+00:00,1.49E+18,"Klo emng 100% penilaian dr juri trs digital vote ada buat ap? Dream jls rank top2, digitalnya kenceng, album fisik jg pd tinggi, dream hmpr all kategori mendominasi &amp; itu based on data, jls bgt bisa dpt bonsang tp mlh gadapet, effort dreamzen berasa gda harganya, sia². #SMArigged",ljnoo231_
2022-01-23 17:34:55+00:00,1.49E+18,"SMA тупая хуйня . 
#SMArigged",Mmi22076479
2022-01-23 17:33:49+00:00,1.49E+18,"orgil bgt , kaga ada berkah berkah nya tu staff, dzolimin orang2 baik

setan #SMArigged https://t.co/yIhcv4atUg",ohmyshuaa
2022-01-23 17:33:33+00:00,1.49E+18,"Dont even deserve that 1 star. 

 #SMArigged https://t.co/OvfJty1NRG",_SarangMoon_
2022-01-23 17:33:25+00:00,1.49E+18,Entonces todo nuestro esfuerzo por votar no vale? Al final se lo pasan por donde les valga 🤡 #SMArigged,AleAle56709808
2022-01-23 17:33:13+00:00,1.49E+18,Oh the circus is here Habahaha #SMArigged,ainayuta95
2022-01-23 17:31:59+00:00,1.49E+18,"Nunca había visto tanto fandom enojado 😱😱, ni los MAMAS se cago tanto a los aristas en los premios 

Que feo que los fans de los que no ganaron siguen negando lo indefendible. 

Cualquiera con dos ojos te guste o no el artistas se daría cuenta del robo que hicieron #SMArigged",Moriskz
2022-01-23 17:31:48+00:00,1.49E+18,Tbh not surprised SM sabotages their own artist to let their beloved child to win the main award #SMArigged,kyubonggg_
2022-01-23 17:31:46+00:00,1.49E+18,"PARA ESA MIERDA NO HUBIERAN HECHO VOTACIONES MALDITAS RATAS, TANTO ESFUERZO DE TANTAS PERSONAS PARA NADA, NADAAA🤬🤬🤬🤬
#SMArigged
@SMA_global https://t.co/MeARz6yuhS",Skzmama38526167
2022-01-23 17:31:39+00:00,1.49E+18,"what a waste of my time and money, damn😡#SMArigged",eunwoo_clove
2022-01-23 17:31:34+00:00,1.49E+18,"Congratulations #7DREAM #NCTDREAM for winning Best Album of the Year #최고앨범상 ‼️ 💚

but #SMArigged for not giving them bonsang when they had higher physical sales for Hot Sauce and Hello Future albums combined than this year's daesang (no hate, only facts) 

again, congrats!",sereneraine7
2022-01-23 17:31:01+00:00,1.49E+18,no validen ninguna premiación en la que skz y/o txt no ganen nada. just saying #smarigged,setbeom
2022-01-23 17:30:52+00:00,1.49E+18,🤮 #SMArigged,whatttp
2022-01-23 17:30:47+00:00,1.49E+18,@Hein_truz @ruru_travis #SmARiGged tell to your faves to improve their digital next time. 🤣 https://t.co/NerM23mTH5,sunooknows12
2022-01-23 17:30:41+00:00,1.49E+18,"Ini sih yg paling bikin nyesek. Semoga gaada yg sampe beli tiket vote banyak kemarin kalo ujung2nya curang kek gini
#SMArigged https://t.co/XRv0BdVpXE",Ljenorawrr
2022-01-23 17:30:23+00:00,1.49E+18,"rosie,skz y nct dream de verdad merecían mucho más 

#SMArigged https://t.co/6NuOTzV912",leeknowmiwacho
2022-01-23 17:30:07+00:00,1.49E+18,"@yourkeii Hooh, coba deh cek htnya #SMArigged banyak banget susnya:”)",staywinkeu
2022-01-23 17:29:39+00:00,1.49E+18,"#SMArigged NCT Dream from winning the Bonsang at SMA so NCT Dream won't be eligible to the Daesang nomination, how much SM paid you @ Seoul Music Award?? https://t.co/P72wfapfRy",kyubonggg_
2022-01-23 17:29:38+00:00,1.49E+18,#SMArigged,loomiminhyun
2022-01-23 17:29:36+00:00,1.49E+18,"#SMArigged
#NCTdisband
#freedream https://t.co/eHc2zVxTFw",NoNafo4
2022-01-23 17:29:15+00:00,1.49E+18,@mintchoco_astro #SMArigged,eunwoo_clove
2022-01-23 17:28:25+00:00,1.49E+18,me going through the #SMArigged hashtag for a good giggle https://t.co/8D1rwYxaih,lesbianyuta
2022-01-23 17:27:47+00:00,1.49E+18,My Joker arc begins now. All my faves were robbed #SMARigged https://t.co/3088F6qAOT,AstoriaJeon
2022-01-23 17:27:46+00:00,1.49E+18,#SMArigged,imlovegyu
2022-01-23 17:26:52+00:00,1.49E+18,"Not just saying this as an ARMY but as a person who listens and loves kpop 
This year's SMA was rigged 
#SMArigged",nubangtan7
2022-01-23 17:26:47+00:00,1.49E+18,#SMArigged,SeedBigwin
2022-01-23 17:26:32+00:00,1.49E+18,"#SMArigged

I'm honestly glad every fandom here is working together shitting on SMA 🙏",yunabearrr
2022-01-23 17:26:19+00:00,1.49E+18,"SMA should be stopped now.... 
They robbed TXT and Stray Kids for nor giving them the awards they deserve even after securing the top spots in voting...... 
#SMArigged",04roma_
2022-01-23 17:25:20+00:00,1.49E+18,"QUE LOS @SMA_global se les quemen los billetes que nos robaron manada de sinvergüenzas, VAYAN MAMENLE GALLO A EL ABUELO DE USTEDES RATAS SETENTAHIJUEPUTAS #SMArigged https://t.co/GdhxlRSBjh",Skzmama38526167
2022-01-23 17:24:43+00:00,1.49E+18,"@solostraykids Le robaron a skz, txt, iu, bts y no sé a cuantos más y lo peor es que a varios nos hicieron gastar tickets al pedo #SMArigged",Galletita_nanu
2022-01-23 17:24:14+00:00,1.49E+18,#smarigged,soobundu
2022-01-23 17:23:17+00:00,1.49E+18,"How tf nct 127 got daesang but not bts ??? 
#SMArigged",sosoodleys
2022-01-23 17:23:16+00:00,1.49E+18,#SMArigged,JaemhyuckQ
2022-01-23 17:23:10+00:00,1.49E+18,"SMA DUIT yang Lo pake dari hasil voting gak bakal berkah,so²an ngadain Voting tapi hasil akhir udh ditentuin,ish gak tau malo bet acara award gede tapi prik, iwww SMA kalau gw jdi Lo malu bet iwww😂

#SMArigged https://t.co/9O9zoprG4U",nuzuza_tbj
2022-01-23 17:22:31+00:00,1.49E+18,"So your telling me they that not only is #SMArigged this year but #SMAfraud happened too. 

#JusticeForStrayKids #SMA_RespectSKZ 
#SMA_Respect_SKZ https://t.co/ALF02sjzrO",ssik0823
2022-01-23 17:22:29+00:00,1.49E+18,@SMA_global Bodo #SMARigged,okiedokieyoww
2022-01-23 17:22:10+00:00,1.49E+18,"they are fucking thieves, we spent OUR money on the voting and they gave the awards to artists who weren't even in the top 10, the damn judges gave the awards to the artists in December and the voting in the app ended in JANUARY. where did our money go? 
#SMA #SMArigged",HANYM0RE
2022-01-23 17:21:22+00:00,1.49E+18,"f!ck sma bro, we gonna move on bcuz we have a lot to do but we're not gonna forget. so f!cking sad and dissapointed #smarigged https://t.co/6PC7NvEBEZ",r92198
2022-01-23 17:21:07+00:00,1.49E+18,"#SMArigged

SMA ga valid ngasih bonsangnya",SeedBigwin
2022-01-23 17:21:07+00:00,1.49E+18,"MALDITOS PREMIOS DE MIERDA, ME DA VERGÜENZA AJENA DE LO QUE ACAVAN DE HACER, ESTO ES UN ROBO Y USTEDES LO SABEN
#SMArigged
@smakorea https://t.co/sx6jzR4L6W",Skzmama38526167
2022-01-23 17:21:04+00:00,1.49E+18,ขำที่แปลว่าไม่ขำ ด่ามันอีกพี่ๆ ใครขึ้นแล้วเอาไม่ลงเข้าไปส่อง #SMArigged เพิ่มความโกรธแค้น อิ Shitty Mother fucker Award มันโกงรางวัลลูกเรา,yellowedelweiss
2022-01-23 17:20:35+00:00,1.49E+18,"o sea que los premios de los SMA fueron entregados el 28 de diciembre a petición del jurado y los malditos extendieron la votación hasta enero solo para seguir cobrando dinero? que descarados.
#SMArigged",luvxj_one
2022-01-23 17:20:17+00:00,1.49E+18,"Baru nyelem twitter dan whawww. SMA emang seuler itu, mengecewakan sesuai dugaan, makanya gamau nonton🐍

#SMArigged https://t.co/Wdg0dY8nch",cameliacaramel_
2022-01-23 17:20:13+00:00,1.49E+18,"The most acclaimed kpop album, charting #1 on critics charts didn’t win any award? You do TXT dirty so f much #Txt @TXT_members #SMArigged",Rosesaregguktae
2022-01-23 17:20:08+00:00,1.49E+18,#SMArigged,jadeishere_
2022-01-23 17:20:02+00:00,1.49E+18,"No le dieron nada a ninguno de mis favs y perdí mi tiempo votando :) odio aquí 

#SMARigged",SarixFangirl
2022-01-23 17:18:48+00:00,1.49E+18,SMA being too quiet.. u need to answer us and show the stats #SMArigged,yallltrashaf
2022-01-23 17:18:45+00:00,1.49E+18,Yg dapet bonsang siapa dahh? #SMArigged,SeedBigwin
2022-01-23 17:18:40+00:00,1.49E+18,"stray kids, TXT and nct dream and IVE didn't win awards...?? are you fucking kidding me rn ? that's like— next level rigged LOL
 #SMArigged https://t.co/Ga09km2zHy",hyunedit
2022-01-23 17:18:23+00:00,1.49E+18,"ME ESTAN DICIENDO Q PERDI UN ESTÚPIDO MES DE MI VIDA VOTANDO Y RECOLECTANDO COMO LOCA PARA QUE AL FINAL PREMIARÁN A QUIEN SE LES DIO LA GANA??

#SMARigged",mnbxuintty
2022-01-23 17:18:20+00:00,1.49E+18,"Uno de los robos más enormes fue el del roty, IVE merecía el roty #SMArigged",phlopue
2022-01-23 17:17:55+00:00,1.49E+18,"Los odio
#SMArigged",Soobinnie21_
2022-01-23 17:17:42+00:00,1.49E+18,"это полнейшее обесценивание не только stay которые вложили в это свои силы и время, но и скизы которые трудились весь год и выпустили альбом миллионик 
карма существует ❤
 #SMArigged",answerstaay
2022-01-23 17:17:39+00:00,1.49E+18,Glad to see so many fandoms shit on this “award show”  #SMArigged,tears4tubatu
2022-01-23 17:16:36+00:00,1.49E+18,"OTROS PREMIOS DE MIERDA
#SMArigged https://t.co/RgBL4mOd0E",Skzmama38526167
2022-01-23 17:16:27+00:00,1.49E+18,#SMArigged uy q es esto 😮😮 @SMA_global,setbeom
2022-01-23 17:16:25+00:00,1.49E+18,for TXT and TXT only #SMArigged,Rosesaregguktae
2022-01-23 17:16:07+00:00,1.49E+18,"Es ésto real???!!??  JAJAJA y yo creando cuentas y viendo vídeos como estúpida!! 🤣🤣🤣🤣

#SMArigged https://t.co/gb0gZIObvT",monaroha
2022-01-23 17:15:48+00:00,1.49E+18,"Ini sih yg bikin kepikiran bisa2nya nct dream ga dapet bonsang🙂
#SMArigged https://t.co/lohzCMy7VQ",Ljenorawrr
2022-01-23 17:15:40+00:00,1.49E+18,#SMArigged иди нахуй блять,bangchan132
2022-01-23 17:15:32+00:00,1.49E+18,los odio #SMArigged,seungmincidio
2022-01-23 17:15:30+00:00,1.49E+18,"в связи со сложившейся ситуацией хочется процитировать прекрасную женщину Карби Би
I wish you well in hell
#SMArigged",beep_beep_eddie
2022-01-23 17:14:58+00:00,1.49E+18,"Cm siempre siendo una burla
Y ciertos grupos de fans celebrando por estas premiaciones sabiendo, que no fueron merecido, así cualquiera no tiene buenos digitales, buenas ventas, buenos puestos en votaciones y ganan, vallanse con este circo a otro lado 
Hasta los knetz:
#SMArigged https://t.co/euy3CXtO5g",lenaskz98
2022-01-23 17:13:49+00:00,1.49E+18,"FUI A LA PLAYA LITERAL SOLO A VER ANUNCIOS PORQUE HABÍA MEJOR SEÑAL, ME PRIVÉ DE TANTAS COSAS Y ME SENTÍ ANSIOSA SIEMPRE POR NO PODER VER MÁS ANUNCIOS... VOY A ROMPER TODO #SMArigged",gungum__
2022-01-23 17:13:30+00:00,1.49E+18,"RECIÉN ME LEVANTO Y VEO LA CAGADA Q SE MANDARON ESOS PREMIOS DE MRD, VAYAN A CAGAR PALO CTMR LOS ODIO, FEOS #SMArigged",jjjilnee
2022-01-23 17:13:19+00:00,1.49E+18,"I need the judges who questioned Produce X 101 to step up again and check SMA's fraud acts, completely disregarding the online votes. 

#SMA_RespectIVE #SMArigged",topmightystar1
2022-01-23 17:13:11+00:00,1.49E+18,nct dream deserve better. #smarigged #SMA2022 https://t.co/WvMBK0TS5A,dyokbokai
2022-01-23 17:12:42+00:00,1.49E+18,"Heh hah hoh!!!! Apapaan ini hedeh

#SMArigged https://t.co/A5Tpc2QkPJ",windchan17
2022-01-23 17:12:21+00:00,1.49E+18,#SMArigged https://t.co/fm9XsssufW,jayoohan
2022-01-23 17:12:13+00:00,1.49E+18,@BlG3RACHA @skzsideeffects Facts #SMArigged,hyunjinandme08
2022-01-23 17:12:04+00:00,1.49E+18,I THINK CHENLE KNOWS WHATS GG ON 😌 #SMArigged https://t.co/Abora5bIxc,prawnseah
2022-01-23 17:11:04+00:00,1.49E+18,@OnlyStanTalentt check out #SMArigged,taliarmy1
2022-01-23 17:10:31+00:00,1.49E+18,"ПОСМОТРЕТЬ: https://t.co/FGlGEoxCrp
Прошла ежегодная премия Seoul Music Awards . В этом году результаты были (не)предсказуемыми !
#кпоп #sma2022 #SMA2022 #SMArigged",i_am_madria
2022-01-23 17:10:31+00:00,1.49E+18,#SMArigged hijos de re mil puta tenian arreglados los premios y no decian nada los odio,lknwcidios
2022-01-23 17:10:08+00:00,1.49E+18,"Me descargue 3 clonadores para todas las cuentas que tenía hijos de remil puta, metanse su app en el culo 
#SMArigged https://t.co/mzCsiezVlz",agusttinaz
2022-01-23 17:10:03+00:00,1.49E+18,"kaga aneh2 mau yg lain, BONSANG KITAA MANAAAA? SAMPAHH #SMARigged https://t.co/cwPvmJD7WM",shrlyxxjn
2022-01-23 17:09:21+00:00,1.49E+18,"NI SIQUIERA PUDE DISFRUTAR BIEN DE MIS VACACIONES POR ESTAR VIENDO LOS PUTOS ANUNCIOS WN 
#SMArigged",gungum__
2022-01-23 17:08:46+00:00,1.49E+18,"Skz, TXT, NCT dream &amp; Rose klo di Miss Universe kek EL-TOCUYO (Mega Favorite yang Unplace). Vote gk guna 🙂 #SMArigged https://t.co/sDWOq20yyu",yungyunan_
2022-01-23 17:08:36+00:00,1.49E+18,"exacto, premios por asistencia 
#SMArigged",_btspoptitans_
2022-01-23 17:08:23+00:00,1.49E+18,"hijos de su pUt4 madRe, andén a cAg4r muErt0s d ambre, est4f4dores d m1erd4 &lt;3

#SMArigged https://t.co/Bob8lVm0Lg",Ayuana58360062
2022-01-23 17:08:17+00:00,1.49E+18,"Can we start a petition for SMA FRAUD investigation? Because there’s no way in the world that those results are correct. Stray Kids, TXT and all those other groups and fandoms were ROBBED!

#SMArigged #SMAFraud",Charmie000
2022-01-23 17:08:08+00:00,1.49E+18,"Wahh kek nya lagi musim nih manipulate haha.
#SMArigged https://t.co/0R7OBjmXku",_Anzaaaaa
2022-01-23 17:08:07+00:00,1.49E+18,"For me this end year award is not rigged, the artist who wins only be given to the one who comes to the event itself except you are BTS 😂😂 (as a JYPE artist stan, I not surprise because this year like hmmm) 

#SMA2022 #SMArigged",azim_smiley
2022-01-23 17:07:45+00:00,1.49E+18,"Es indignante, fue un robo espero que cancelen y ya no hagan perder tiempo y dinero a los que realmente queremos hacer ganar a nuestros favs 
#SMArigged https://t.co/enbTXSxkpS",FxxKnight_
2022-01-23 17:07:30+00:00,1.49E+18,"Capek2 kejar2an di skor tertinggi dr banyak kategori (ga cuma vote) ternyata gaada yg dapet😭😭😭
Penilaian final ga transparan sama sekali. Memang bener, ""Tidak ada kompetesi dalam musik""
#SMArigged #SMArigged https://t.co/FwGEAsJ1l5",Ljenorawrr
2022-01-23 17:07:25+00:00,1.49E+18,Padahal menurut prediksi seharusnya Rosé dapat bisa dapat bonsang tapi—tidak habis pikir lagi. Sepertinya Rosé sengaja post di ig karna tau fansé lagi ngerasain sedih sebagai fans:( #SMArigged https://t.co/XmASHRwCK1,heibakaa
2022-01-23 17:07:25+00:00,1.49E+18,"I'll rest my case here. Hugs to Fansés, STAYs, MOAs, Dreamzens, DIVEs and to all fandoms who voted, spent tons of money, who lost hours of sleep but got deceived by this award show.

Always remember don't hate the artist hate the AWARD SHOWS.

#SMARigged",bertrish770
2022-01-23 17:06:56+00:00,1.49E+18,"PARA QUE HICIERON ESO DE LA VOTACIÓN SI NO LO IBAN  A TOMAR EN CUENTA, SI AL FINAL LOS PREMIOS YA ESTABAN DESIGNADOS, QUE PERDIDA DE TIEMPO Y DINERO #SMArigged https://t.co/OPyNImtluM",AlondraDai
2022-01-23 17:06:21+00:00,1.49E+18,I noticed how this awards are rigged AF but hating on the groups and idols isn't the right things to do. You know you're ridiculous if you do that. #SMArigged,HA0R1N
2022-01-23 17:05:30+00:00,1.49E+18,"Un total robo, nos hicieron perder tiempo y dinero, jódanse hdp
#SMArigged https://t.co/r1GwVCCUUx",O325alien
2022-01-23 17:05:10+00:00,1.49E+18,"dijron “arriba los pendejos” y los SMA volaron. 
#SMArigged",Zannie47541396
2022-01-23 17:04:32+00:00,1.49E+18,"Switch On 17?
Son la cara de la verga 
#SMArigged https://t.co/YlHgWBnbny",agusttinaz
2022-01-23 17:04:11+00:00,1.49E+18,"@RoseannTheAce 🗑 SMA deserved

#SMArigged",chaengmusician
2022-01-23 17:03:51+00:00,1.49E+18,"пошли нахуй . надеюсь вы сгорите в аду ,мрази😍😋🥰 #SMArigged",Snsiw2
2022-01-23 17:03:49+00:00,1.49E+18,"mga hindi nagpakahirap magvote sa sma tapos biglang nanalo: ...

fvck u @SMA_global #SMARigged",liafwlr
2022-01-23 17:03:04+00:00,1.49E+18,#SMARIGGED so so so fucking angry skz txt and nct did NOT deserve this,skzyuzu
2022-01-23 17:02:48+00:00,1.49E+18,"A ver la concha de su madre, me cague votando, perdí horas de estudio, priorice su votación del culo para ahora enterarme está cagada?
Que falta de respeto a todas las fans que nos desvivimos votando, se pueden ir bien a la mierda 
#SMArigged",agusttinaz
2022-01-23 17:02:47+00:00,1.49E+18,"some of you talking about how my fav already got too much daesang.. at least they got it with real digital+physical+vote points. so why aren’t y’all counter-attack me with 127 charting in s.korea against those groups i mentioned above? 

these comments are true then. #SMArigged https://t.co/bRjZnjvfoE",sugaroseanne
2022-01-23 17:02:16+00:00,1.49E+18,#SMArigged how did txt not win?,txtyeonjunmoa
2022-01-23 17:02:12+00:00,1.49E+18,Pero SKSKSKSKSKS THROWBACK na naman Kasi naalala ko na naman EXO #SMArigged,kween_jrn
2022-01-23 17:01:41+00:00,1.49E+18,"I feel so sorry to fans that voted day &amp; night and even invested money... Some of the winners knew they won since long time ago and weren't even in top 20 on the list... also 40% ""judges"" votes over 60% of fan votes/music charts are mathematically inaccurate #SMArigged https://t.co/NCbRZqPmfa",hitomi2oo7
2022-01-23 17:01:25+00:00,1.49E+18,"@accfordream This 🗑 app really deserve 🤏

#SMArigged",chaengmusician
2022-01-23 17:01:24+00:00,1.49E+18,"SMA bonsang
Voting closed Jan 16th.
worth 30%
Jokes of the year:
Some winners recorded winning speech while they used December's outfit. Are they get throphy on last year even voting hasn't closed?
Txt ok in Hanteo music chart,others has lower.
Judging? See 3rd pic
#SMArigged https://t.co/8cdBwWgSBX",maysihdh1
2022-01-23 17:01:23+00:00,1.49E+18,#SMArigged https://t.co/qpeFxAXb36,ArosikG
2022-01-23 17:01:13+00:00,1.49E+18,"Lah kok?? Emang bener ya??
https://t.co/1RRGa6unra

#SMArigged #RENJUN #NCTDREAM #NCT #SeoulMusicAwards #SMA2022",txtkumpulanquot
2022-01-23 17:00:54+00:00,1.49E+18,"how did ive, a rookie gg who got 11 wins with their debut song and has over 5mil listeners on spotify after nearly two months, not get roty at sma? it makes no sense at all. 

#SMA_RespectIVE #SMARigged",wjeyng
2022-01-23 17:00:33+00:00,1.49E+18,"Que clase de premios son estos para que al final las votaciones no valgan nada nada!!!!!!
 #SMArigged",stay2633
2022-01-23 17:00:32+00:00,1.49E+18,"fuck SMA. They used stays for money, and used skz's image as promo for their shit show.
 #SMArigged https://t.co/nYMHsj6Gl9",hyunechn
2022-01-23 17:00:08+00:00,1.49E+18,#SMArigged,txtyeonjunmoa
2022-01-23 17:00:03+00:00,1.49E+18,"trained by +u and tss, what do u expect sma 

#SMArigged https://t.co/crETWsPklz",astercherie
2022-01-23 16:59:59+00:00,1.49E+18,"This is giving me a flashback to when exo was robbed by mama and bts won cause I fvckin love both groups. I'm happy and sad at the same time. And now it feels like a fight between 127 and dreamies. And as a fan of NCT, we all know that Hot Sauce was THE ALBUM #SMArigged",krystao94
2022-01-23 16:59:49+00:00,1.49E+18,I just wanna tweeted this ht. Idk what is happening lol #SMArigged,itzmyvibe
2022-01-23 16:59:26+00:00,1.49E+18,"Agak bingung sih eh bukan agak lagi tapi SANGAT BINGUNG, kriteria pemenag itu gimana ya?! Memang sangat lawak !!!#SMArigged https://t.co/q5BHZxqTlh",heibakaa
2022-01-23 16:59:16+00:00,1.49E+18,"idols' hard work and fans' voting doesn't seem enough to get groups the awards they deserve. Awards like this are so rigged
#SMArigged",0010liu
2022-01-23 16:59:12+00:00,1.49E+18,#SMArigged,olivlra
2022-01-23 16:58:45+00:00,1.49E+18,"Positive thinking aja kalo masuk 10 besar tapi ga dapet mungkin pialanya abis jadi dipending dulu wkkwwkk /j
Emang gini dunia entertainment mah, gila semua emang. Semangat semuanyaa 🤗🤗
#SMArigged",Sanniesunshine_
2022-01-23 16:58:28+00:00,1.49E+18,sma with their one-sided beef with izone girlies; a never ending saga. #SMA_RespectIVE #SMArigged,wonyoufication
2022-01-23 16:57:54+00:00,1.49E+18,"LOOK!! @SMA_global 
#SMARigged https://t.co/o1M2vCc9Fs",drmy7_
2022-01-23 16:57:46+00:00,1.49E+18,aneh bgt top3 ga dpt bonsang yang dpt 10 kebawah etdah cap cup cup lu #SMArigged,h0pew0h
2022-01-23 16:57:43+00:00,1.49E+18,"Increíble la metidota de mano en esas premiaciones todas corruptas, ni siquiera skz o los grupos de los primeros lugares recibieron premio, pero casualmente grupos que no sonaron ni en sus propias casas, sin digital, sin ventas y sin votos sí recibieron jajaja #SMArigged",suzu_habbi
2022-01-23 16:56:55+00:00,1.49E+18,"Al final el esfuerzo y las votaciones no sirvieron de nada

 #SMArigged",MizuLee3
2022-01-23 16:56:54+00:00,1.49E+18,@staycompasss @HANJlSSICK #SMArigged,hyunjinandme08
2022-01-23 16:56:38+00:00,1.49E+18,dsni kita ngebacotin acara award nya bukan idol yng dapet penghargaan tolong deh ya #SMArigged jngan buat war mulu slepet modar lo,kalan_ndra
2022-01-23 16:56:35+00:00,1.49E+18,"artists in top 12 didn't even win bonsang there is some others who aren't even in the top20 won? wtf is this?? korean awards is losing it's value! like nct dream, lisa, rosé, txt, skz, ive, astro didn't win??

Just one word
Korean Awards = 🗑️🗑️

#SMArigged",butterypinks
2022-01-23 16:56:35+00:00,1.49E+18,"Sekian cerita hari ini, gue di rampok ini award.
5mnit lg ganti hari, semoga lebih baik alias jgn lagi lagi dah percaya ntar kerampok lagi #SMArigged",haeflawers6
2022-01-23 16:56:27+00:00,1.49E+18,"vayanse la mierda🥰😘😘💕❤💕❤
#SMArigged",jesshyuk
2022-01-23 16:56:18+00:00,1.49E+18,"@fxiryhhj What the hell of @SMA_korea @SMA_global 🤬 SMA is cheating us to buy the coupons. SMA, you had already supposed someone to get the awards, why did we had to vote? 

#SMArigged",chaengmusician
2022-01-23 16:55:40+00:00,1.49E+18,rigged af like ive txt itzy rose and others deserved to win  #SMArigged,j5nsetter
2022-01-23 16:55:34+00:00,1.49E+18,"I can understand Lee Mujin winning, but WHO THE FUCK ARE THE OTHER TWO GROUPS?!?!! THE GROUP WHO HAD ONE OF THE BEST DEBUT OF ALL TIME DIDNT WIN??! #SMArigged",KxngMigerito
2022-01-23 16:55:21+00:00,1.49E+18,"ini curang bgt ihhhhhhhh
top3 ga ada samsek dpt bonsang gila aja #SMArigged",h0pew0h
2022-01-23 16:54:08+00:00,1.49E+18,"terakhir banget sebelum menyambut hari senin
#SMArigged",17sweetdiamonds
2022-01-23 16:53:42+00:00,1.49E+18,"@luvsyeonfox Screw you @SMA_global 
#SMArigged https://t.co/6iRkR8DVV6",SoobiesBingsoo
